id,price,date,postcode,type,old_new,duration,paon,saon,street,locality,city,district,county,category,status
{AA37A43B-749D-48DE-91C7-D587B1188A66},65000,1997-06-30 00:00,NE26 3UH,T,N,F,99,,LINKS AVENUE,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{6AE9DECA-8DE0-4C12-9630-201FCA92ACF0},35000,1997-09-26 00:00,NE28 8TA,T,N,L,17,,WALTHAM CLOSE,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{4881EE47-769B-42C1-B9C5-D58A3BCACF32},52000,1997-08-29 00:00,NE25 9NH,T,N,F,28,,MARINA DRIVE,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{FC38084E-DA4C-4145-8BAD-4A3D97EBD4A8},73000,1997-07-25 00:00,NE25 9AT,T,N,F,24,,DENEHOLM,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{29D37047-5815-4631-AF5E-D58BEF75226B},64000,1997-07-18 00:00,NE28 9YS,S,N,L,156,,SYDNEY GROVE,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{1AA371EE-8F1E-466A-8977-20230532448B},58000,1997-10-03 00:00,NE26 2EG,T,N,F,23,,LISH AVENUE,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{3DA50CE8-17B7-4453-A13D-CAFCBB3BC16E},41950,1997-06-27 00:00,NE28 0PW,T,Y,F,9,,WINDSOR CLOSE,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{D26D08E3-5A6B-448B-BB48-4327E430A69E},37250,1997-09-01 00:00,NE28 6RH,S,Y,L,5,,TIBERIUS CLOSE,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{616F4EEA-4A5D-4667-A5FC-3C06605584A0},84300,1997-05-09 00:00,NE26 4AF,T,N,F,27,,HASTINGS AVENUE,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{D8D79DC9-6D3C-44C5-8BBE-15724D93846F},59500,1997-05-30 00:00,NE28 9RZ,S,Y,L,184,,BEWICK PARK,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{63866675-51A1-44AD-9D84-64BBD7BC1D00},105000,1997-02-28 00:00,NE29 0PL,D,N,F,1,,APPLEBY PARK,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{8E7E7AAF-45CF-404E-95B7-6BE5A3190701},40000,1997-07-14 00:00,NE28 9EP,T,N,F,15,,PARKSIDE TERRACE,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{19D3E9A8-2584-4665-B53F-4330E17C405C},74500,1997-09-19 00:00,NE26 4JS,T,N,F,11,,ALSTON GROVE,SEATON SLUICE,WHITLEY BAY,BLYTH VALLEY,NORTHUMBERLAND,A,A
{DFCE4724-9876-4431-9BA4-D20FF2E01432},33500,1997-06-20 00:00,NE25 8AU,F,N,L,37,,WAVERLEY AVENUE,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{C1ED4564-8254-4DC4-9230-CE80E7E03312},30950,1997-04-25 00:00,NE27 0EQ,T,N,F,12,,LAMB TERRACE,WEST ALLOTMENT,NEWCASTLE UPON TYNE,NORTH TYNESIDE,TYNE AND WEAR,A,A
{2A1960A9-573D-421E-955A-2032EE80B796},54000,1997-02-14 00:00,NE28 9LS,T,N,F,14,,TYNEDALE AVENUE,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{786D9911-7759-4E21-90F6-5DB5BC71107B},106950,1997-10-01 00:00,NE30 2TD,D,Y,F,79,,THE WYND,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{5F9F22F1-C982-4502-A2D8-3FA69127D8FA},34500,1997-07-04 00:00,NE28 6RQ,T,Y,L,41,,PRAETORIAN DRIVE,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{41E6C09A-072B-4553-AC53-3FA84FA5E649},68000,1997-11-03 00:00,NE26 2NP,T,N,F,9,,COLLINGWOOD TERRACE,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{00C45D51-93A0-4CC8-9B96-D5A1BF68C5C7},53000,1997-04-25 00:00,NE28 9UQ,T,N,L,1,,CULFORD PLACE,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{599637F7-60DF-4E23-95AC-4A55CFE751BF},140000,1997-08-01 00:00,NE26 3AA,S,N,F,36,,HOLYWELL AVENUE,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{D37A9BBC-1394-400F-BDE9-CB1169F9360A},52000,1997-10-03 00:00,NE29 0HP,S,N,F,18,,BRIGHTMAN ROAD,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{B65C94F4-0F13-4546-BB14-433A9B98B8DD},55000,1997-01-23 00:00,NE25 9NH,T,N,F,34,,MARINA DRIVE,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{F8E4B614-920B-4F3A-9467-6149854C05A6},37500,1997-12-18 00:00,NE29 6HZ,S,N,F,43,,ST JAMES TERRACE,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{4A0DA693-EF2C-4726-9A1C-4A594B8BCB5F},41500,1997-06-19 00:00,NE25 8LN,F,N,L,66,,CAULDWELL LANE,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{9501E7D4-7205-4C88-A1AD-203D2653E2CF},57950,1997-10-24 00:00,NE30 4AD,T,N,F,30,,HAZELDENE COURT,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{4F63E81F-BE89-4902-A179-CE8E77E70F8F},28500,1997-04-30 00:00,NE28 0ET,S,N,F,78,,CONISTON ROAD,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{97CB7998-456C-45C1-B9EA-23D738C97001},51500,1997-04-03 00:00,NE29 6YL,S,Y,F,17,,WATCH HOUSE CLOSE,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{E44F3533-CD95-4382-8086-1CB39A01CC1C},59500,1997-10-21 00:00,NE26 3BE,T,N,F,3,,GLADSTONE AVENUE,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{EFD9074D-6303-42AF-B1DC-1CB3AC00409F},77000,1997-08-08 00:00,NE30 2SY,T,N,F,49,,WEST DENE DRIVE,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{96DD5598-D6A9-4A74-AE71-D223075B5230},51995,1997-11-28 00:00,NE29 0EB,S,Y,L,113,,GARDNER PARK,NORTH SHIELDS,NORTH SHIELDS,SUNDERLAND,TYNE AND WEAR,A,A
{93DB844D-20A5-411B-BF4A-192784B2A8D8},26950,1997-09-15 00:00,NE28 9EZ,S,N,L,13,,MULLEN GARDENS,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{F8499CF7-224D-4C8E-948E-D223A9EBB085},35000,1997-05-16 00:00,NE28 8RQ,T,N,F,179,,NORTH ROAD,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{EE1B7EB2-2C73-4C46-8071-615143CF63FD},59995,1997-12-19 00:00,NE29 0EB,S,Y,L,103,,GARDNER PARK,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{6EC99DFB-D08F-4CFF-928F-615161810C18},137000,1997-02-12 00:00,NE30 4BL,F,N,L,2,FLAT 2,BATH TERRACE,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{03ED9A97-E9AD-4873-8D20-5DC6A8610335},25000,1997-05-16 00:00,NE26 4DN,F,N,L,56,,CLARENCE STREET,SEATON SLUICE,WHITLEY BAY,BLYTH VALLEY,NORTHUMBERLAND,A,A
{D2C7D0B2-1E0B-45D7-B9E4-434700B86402},36000,1997-08-08 00:00,NE29 8BT,S,N,F,2,,GUISBOROUGH DRIVE,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{C8A96F08-D685-4183-BAEA-D92A69046F98},59500,1997-01-17 00:00,NE26 2AZ,T,N,F,12,,VICTORIA AVENUE,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{C269AC4A-A5D2-45EE-A5B6-4348BBF8205C},66000,1997-01-20 00:00,NE29 6YF,D,Y,F,2,,ROBERT WESTALL WAY,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{4FE73841-EDB9-4B02-8818-64D6B596E386},62500,1997-05-15 00:00,NE25 9EG,S,N,F,101,,SEATONVILLE ROAD,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{D55E71E2-6DF3-4ABA-A23F-1CBA476011D9},88000,1997-01-31 00:00,NE27 0RU,D,N,F,NORTHUMBERLAND HOUSE,,STATION ROAD,BACKWORTH,NEWCASTLE UPON TYNE,NORTH TYNESIDE,TYNE AND WEAR,A,A
{FD8D1D38-E216-455B-8C6E-46D84A6241B1},150000,1997-07-18 00:00,NE25 9PN,D,N,F,12,,WELL RIDGE CLOSE,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{95D869A4-A16D-4174-BD8F-3FBD7CD72B43},36000,1997-10-03 00:00,NE29 7AE,S,N,F,182,,WALLSEND ROAD,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{00744404-3CF1-4E89-8322-434C4E34BF23},33000,1997-01-24 00:00,NE30 4PS,T,N,L,12,,RODNEY CLOSE,TYNEMOUTH,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{BBD2A258-4D40-49FC-9186-159607039CE5},58000,1997-03-20 00:00,NE30 4NU,F,N,L,34,FLAT A,BEVERLEY TERRACE,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{780A8A8A-BB6B-4A9C-B5B2-3FBDDB97A1D8},120000,1997-05-29 00:00,NE25 8JH,S,N,F,28,,BEVERLEY ROAD,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{8A883779-9620-429F-A044-CE9CC491B61E},60000,1997-09-26 00:00,NE26 3BE,T,N,F,1,,GLADSTONE AVENUE,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{1FF540FF-9FD4-4C1F-8E59-3FBF60B38981},28000,1997-07-31 00:00,NE29 8PS,S,N,F,14,,BRIDPORT ROAD,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{B763F7EB-CA33-4E0E-994F-3FC025681966},31000,1997-04-11 00:00,NE29 7NP,F,N,L,8,,GLENDOWER AVENUE,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{6CA87BCE-8009-4CC6-97A9-615AF3D69B83},145800,1997-10-24 00:00,NE30 2TE,D,Y,F,98,,THE WYND,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{A9CDCFAE-1833-4727-8F4F-1933CABBC175},32500,1997-01-31 00:00,NE28 9YW,F,N,L,68,,SUNHOLME DRIVE,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{8BA9266D-3145-40A1-A5BF-3C2ECB9FA3E7},51995,1997-04-26 00:00,NE29 0EA,S,Y,L,9,,GARDNER PARK,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{01078F82-5BFB-4A0E-80A3-6C0637521AC5},57450,1997-11-14 00:00,NE30 2UB,T,Y,L,142,,MONKS WOOD,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{094809A4-D5A9-4418-AB39-1935CCCB8567},34500,1997-06-13 00:00,NE28 8RX,T,N,F,6,,DIAMOND STREET,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{C386A6E6-3E49-4D5B-BB41-46E36CA120BE},72000,1997-06-30 00:00,NE26 2BA,T,N,F,25,,VICTORIA AVENUE,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{EEAC082E-C416-484B-A4BE-43552E2E0FFB},57950,1997-11-07 00:00,NE25 8SS,T,N,F,85,,CAULDWELL LANE,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{FA2A7A1B-CD60-4CC6-A852-D2325C34335A},26500,1997-11-28 00:00,NE30 2JA,S,N,L,5,,JACKSON STREET,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{F42F2FAD-FAA8-4F05-A86B-687B7B7FB76B},29000,1997-10-31 00:00,NE29 6XJ,T,N,F,28,,BLUCHER ROAD,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{E60D7F67-76D8-4E5F-863C-46E6A68991DE},29500,1997-10-03 00:00,NE28 8UA,T,N,F,22,,RIBBLESDALE,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{08805DD1-7AD5-4B1A-B5B0-3FCA2521DBCA},60000,1997-12-12 00:00,NE25 9NN,T,N,F,17,,THORNTREE DRIVE,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{9B8C1110-900C-4E9F-9C1B-D2372E1202C5},26500,1997-11-28 00:00,NE30 2JA,S,N,F,3,,JACKSON STREET,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{B3E60D2A-084C-487C-BCF2-193B723A412A},129950,1997-08-01 00:00,NE26 3AS,S,N,F,81,,QUEENS ROAD,MONKSEATON,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{3D2D7FAB-F99A-4CBA-9C4B-CEA768AF39D2},21000,1997-12-22 00:00,NE28 6HZ,T,N,F,5,,RAILWAY TERRACE,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{022F2469-177E-4B2A-BF6F-1CCAE4A97996},48000,1997-11-28 00:00,NE25 8SY,S,N,F,3,,PAIGNTON AVENUE,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{BC1E2C48-40ED-4529-BF69-CB2F873CF2F1},69000,1997-12-01 00:00,NE30 4PH,S,N,F,15,,ST OSWINS AVENUE,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{C28F37D0-D161-40ED-93CA-205A3152ACFA},36950,1997-11-09 00:00,NE29 0NL,F,N,L,9,,LANSDOWNE TERRACE,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{1238245A-C47B-4F43-A875-15A4BDD2763B},51000,1997-08-15 00:00,NE25 8EQ,T,N,F,7,,ASHBROOKE CLOSE,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{B5C68A7A-81BD-487A-BD79-3FCE45210105},44000,1997-03-20 00:00,NE26 2AX,S,N,F,12,,PERCY ROAD,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{A400C936-0110-4F20-B750-D5C5C86E1298},43000,1997-01-31 00:00,NE26 1AE,T,N,F,6,,OXFORD STREET,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{F439E829-01E9-4EAF-8D9C-6884CE1BD977},30250,1997-08-08 00:00,NE28 8JX,F,N,L,35,,WEST STREET,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{1F85ED3E-2C6C-4928-8291-4A7D09D79DE4},81950,1997-04-23 00:00,NE30 4EB,F,Y,L,28,,EAST STREET,TYNEMOUTH,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{F2B5FCAC-5E29-4D8B-BED9-D946EF417C87},75500,1997-05-29 00:00,NE30 3LX,T,N,F,9,,MANDALE CRESCENT,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{76C8A3AE-84BF-4D2A-A492-1CD3F5EFFB7A},28500,1997-09-22 00:00,NE26 4QZ,F,N,L,15,,COLLYWELL BAY ROAD,SEATON SLUICE,WHITLEY BAY,BLYTH VALLEY,NORTHUMBERLAND,A,A
{2A443F89-E61D-4D33-818D-46F2A11B2D04},50000,1997-10-24 00:00,NE26 2JU,S,N,F,20,,QUEENS DRIVE,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{4F2C161A-BFA9-49E5-A0CD-46F2C3A6576A},20000,1997-07-07 00:00,NE29 7LB,S,N,F,5,,PLESSEY GARDENS,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{2552591E-8B13-44A3-9B57-3FD5E9CBEA72},33000,1997-12-12 00:00,NE28 7HJ,S,N,F,7,,ST OSWALDS ROAD,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{5BE5D1E8-F9FC-44BC-808B-206589BE2B7B},49000,1997-02-28 00:00,NE25 9DJ,S,N,F,5,,CAMBO AVENUE,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{37B942EA-19EB-4C8A-9450-64F42612611D},58000,1997-01-20 00:00,NE25 9SE,S,N,F,12,,FAIR GREEN,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{F19B628C-92F8-4FAF-953C-64F4EF331EF3},39950,1997-08-26 00:00,NE29 6XG,T,N,F,71,,NORTHUMBRIAN WAY,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{3FFDCDF4-F31B-4C46-9526-688E2D342B04},73500,1997-05-23 00:00,NE28 9RZ,D,Y,L,178,,BEWICK PARK,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{392AA605-BC60-47D4-96DC-20691EAFE11D},50750,1997-03-21 00:00,NE30 4PR,F,N,L,SOVEREIGN HOUSE,5,OXFORD STREET,TYNEMOUTH,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{9A0E7FA2-9A0B-45D7-A6AA-15B22D1CCAC0},34500,1997-11-21 00:00,NE26 2DT,T,N,F,2,,ALGERNON PLACE,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{A380C0FD-2282-4D8E-A9E8-D24865CC07C0},29000,1997-05-23 00:00,NE29 9PD,F,N,F,77,,SALISBURY AVENUE,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{26C3C4B9-9936-46F6-8A74-64F83450920A},15000,1997-01-31 00:00,NE30 2HX,F,N,L,44,,COBURG STREET,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{7E00BD3E-5A9E-4B58-AF8B-688FDCF7BE42},22000,1997-12-12 00:00,NE28 0PX,F,N,L,103,,SANDOWN GARDENS,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{E24DE24E-AFB0-4EF3-AE3E-617560DF31C2},89000,1997-07-18 00:00,NE26 4HT,S,N,F,6,,FOUNTAIN HEAD BANK,SEATON SLUICE,WHITLEY BAY,BLYTH VALLEY,NORTHUMBERLAND,A,A
{D0E15BE5-AC5C-40E0-BDE6-689044157BED},20750,1997-04-25 00:00,NE29 6HS,T,N,F,5,,ST JOHNS TERRACE,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{469D85B5-F9B2-4165-AE2C-CEBC49045FB9},51000,1997-05-30 00:00,NE26 1DZ,T,N,F,58,,BEACH AVENUE,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{9D64AB1B-4052-4FD4-863A-D24BC81F2B56},35950,1997-05-30 00:00,NE29 6XH,T,N,F,10,,KESTREL WAY,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{36326E6F-5DBF-4C4C-B1A0-CEBC6D89F533},21500,1997-01-24 00:00,NE28 0DH,F,N,L,8,,ST JULIEN GARDENS,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{C886BB07-0AA3-4C0E-ABF8-68929C676D6B},38000,1997-10-22 00:00,NE30 2HG,F,N,L,68,,WASHINGTON TERRACE,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{33B3AC13-3E78-4E51-925C-206DDB2BAE21},36000,1997-11-14 00:00,NE29 7LZ,S,N,F,32,,LANGLEY ROAD,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{15A397FC-985E-405E-B0BE-6C25AEBB4C03},20900,1997-03-14 00:00,NE27 0LQ,T,N,F,9,,PARK AVENUE,SHIREMOOR,NEWCASTLE UPON TYNE,NORTH TYNESIDE,TYNE AND WEAR,A,A
{631D917A-FADC-412B-82E0-6C270A9E79E3},58250,1997-08-08 00:00,NE30 3QU,T,N,F,21,,MONKHOUSE AVENUE,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{4BE4DB97-1139-4B6B-95F4-650144A45EA0},123000,1997-08-08 00:00,NE25 9XZ,D,N,F,23,,THE RIDINGS,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{2CCA8EE1-C8F2-4AEF-BF79-33CD79D84FE2},66000,1997-08-15 00:00,NE28 8DD,T,N,F,1,,PARK VIEW,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{98F68568-5513-4621-B9A7-D5D8B9A56C5C},40000,1997-10-20 00:00,NE30 4RD,F,N,L,2,FLAT A,NEWCASTLE TERRACE,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{D9F3754C-50CE-4575-9135-D959F80039B1},46500,1997-05-23 00:00,NE26 3JB,T,N,F,5,,NEVIS WAY,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{4AECCBCA-2682-46BE-8A39-D252E1EA32D4},23500,1997-10-10 00:00,NE28 7PR,T,N,F,99,,RICHARDSON STREET,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{3703AD6C-2E2E-451A-8055-650591134E09},37000,1997-03-27 00:00,NE29 7BN,S,N,F,42,,BRAMPTON PLACE,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{F37E1D71-645A-4B6D-B402-2CA36EA50A11},57950,1997-08-28 00:00,NE30 4PA,F,Y,L,BEDE COURT,2,MARDEN AVENUE,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{350140A5-8C11-4448-8BF4-D95E3267B978},92750,1997-08-08 00:00,NE30 2TD,D,Y,F,21,,THE WYND,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{33467939-16EF-438D-9642-292394BBEF17},49500,1997-12-17 00:00,NE28 9TF,S,N,F,58,,LANCASTER DRIVE,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{983DE028-19C3-4DDC-BA5F-437B2881D056},91500,1997-05-30 00:00,NE30 3BE,S,N,F,7,,ELLERSMERE GARDENS,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{01B04D03-9D89-4A46-943A-292433915162},68000,1997-12-12 00:00,NE26 2JG,T,N,F,20,,THE CRESCENT,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{F8A327FE-1739-4F16-A838-5DFC4DF95BED},47000,1997-03-27 00:00,NE28 9YW,T,N,L,80,,SUNHOLME DRIVE,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{A7347FDC-2896-4E0E-A7E9-470DAB330AD1},83000,1997-07-30 00:00,NE26 2JU,S,N,F,18,,QUEENS DRIVE,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{738DA2C1-2507-45C2-AA76-618C1DA6676D},5500,1997-04-07 00:00,NE27 0HR,T,N,F,4,,HECTOR STREET,SHIREMOOR,NEWCASTLE UPON TYNE,NORTH TYNESIDE,TYNE AND WEAR,A,A
{D1DE1AC2-F5EB-41ED-B7F9-470F423C9F22},26000,1997-11-17 00:00,NE28 6PY,T,N,F,13,,NORTH TERRACE,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{0925F634-10C8-415E-B924-4382604EB649},41950,1997-12-18 00:00,NE30 1AW,F,Y,L,12,,HOWARD STREET,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{02AA85DC-570A-4E0D-9882-D5EA02917393},51000,1997-03-27 00:00,NE27 0UA,S,N,L,19,,ALWINTON ROAD,SHIREMOOR,NEWCASTLE UPON TYNE,NORTH TYNESIDE,TYNE AND WEAR,A,A
{1A60BDCD-9610-4022-9540-5E042F99363C},36500,1997-08-05 00:00,NE29 8EY,S,N,F,3,,RAKE LANE,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{640F7D17-1663-4D19-A52F-438730EE7EC7},65000,1997-06-24 00:00,NE30 3ST,T,N,F,43,,BEACH CROFT AVENUE,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{06DAAC6E-9F14-4076-866C-D264F463C90E},95950,1997-03-27 00:00,NE30 3RY,S,N,F,192,,THE BROADWAY,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{1549AC5C-62F1-48E1-A62A-305304C97F5A},100750,1997-08-15 00:00,NE30 2TD,D,Y,F,11,,THE WYND,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{0DB7D7B4-5513-4E4E-A584-CED4E5602A63},42250,1997-03-27 00:00,NE28 6RQ,S,Y,L,18,,PRAETORIAN DRIVE,WALLSEND,WALLSEND,NORTH TYNESIDE,TYNE AND WEAR,A,A
{AC3EDA89-F2E9-4CC2-BF03-D26799D43760},42000,1997-09-15 00:00,NE25 8XD,S,N,F,64,,APPLETREE GARDENS,WHITLEY BAY,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{42DA698C-5B95-444F-9FB5-CB6008BB11C5},29000,1997-10-24 00:00,NE30 2EQ,F,N,L,130,,GREY STREET,NORTH SHIELDS,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
